275.000	 -0.645	  0.665
275.004	 -0.635	  0.710
275.008	 -0.645	  0.745
275.012	 -0.635	  0.760
275.016	 -0.645	  0.785
275.020	 -0.630	  0.790
275.024	 -0.630	  0.815
275.028	 -0.635	  0.835
275.032	 -0.625	  0.860
275.036	 -0.645	  0.870
275.040	 -0.630	  0.920
275.044	 -0.620	  0.900
275.048	 -0.620	  0.905
275.052	 -0.610	  0.920
275.056	 -0.620	  0.915
275.060	 -0.595	  0.910
275.064	 -0.585	  0.910
275.068	 -0.590	  0.925
275.072	 -0.585	  0.925
275.076	 -0.565	  0.905
275.080	 -0.570	  0.920
275.084	 -0.555	  0.910
275.088	 -0.530	  0.890
275.092	 -0.500	  0.870
275.096	 -0.475	  0.825
275.100	 -0.465	  0.775
275.104	 -0.460	  0.735
275.108	 -0.460	  0.695
275.112	 -0.450	  0.670
275.116	 -0.445	  0.615
275.120	 -0.430	  0.565
275.124	 -0.415	  0.510
275.128	 -0.400	  0.445
275.132	 -0.380	  0.405
275.136	 -0.380	  0.315
275.140	 -0.400	  0.245
275.144	 -0.415	  0.205
275.148	 -0.405	  0.145
275.152	 -0.420	  0.115
275.156	 -0.420	  0.070
275.160	 -0.415	  0.035
275.164	 -0.425	  0.005
275.168	 -0.415	 -0.035
275.172	 -0.430	 -0.065
275.176	 -0.440	 -0.105
275.180	 -0.435	 -0.125
275.184	 -0.455	 -0.135
275.188	 -0.465	 -0.155
275.192	 -0.470	 -0.165
275.196	 -0.475	 -0.155
275.200	 -0.450	 -0.140
275.204	 -0.465	 -0.180
275.208	 -0.465	 -0.165
275.212	 -0.465	 -0.170
275.216	 -0.485	 -0.145
275.220	 -0.470	 -0.160
275.224	 -0.490	 -0.155
275.228	 -0.500	 -0.115
275.232	 -0.495	 -0.155
275.236	 -0.500	 -0.160
275.240	 -0.510	 -0.155
275.244	 -0.515	 -0.145
275.248	 -0.515	 -0.155
275.252	 -0.520	 -0.160
275.256	 -0.525	 -0.135
275.260	 -0.510	 -0.140
275.264	 -0.520	 -0.140
275.268	 -0.505	 -0.150
275.272	 -0.500	 -0.155
275.276	 -0.490	 -0.160
275.280	 -0.480	 -0.135
275.284	 -0.525	 -0.170
275.288	 -0.515	 -0.150
275.292	 -0.525	 -0.170
275.296	 -0.515	 -0.155
275.300	 -0.510	 -0.175
275.304	 -0.500	 -0.160
275.308	 -0.500	 -0.185
275.312	 -0.475	 -0.180
275.316	 -0.485	 -0.185
275.320	 -0.480	 -0.205
275.324	 -0.500	 -0.185
275.328	 -0.505	 -0.210
275.332	 -0.480	 -0.210
275.336	 -0.475	 -0.205
275.340	 -0.485	 -0.220
275.344	 -0.475	 -0.230
275.348	 -0.470	 -0.240
275.352	 -0.495	 -0.220
275.356	 -0.485	 -0.240
275.360	 -0.500	 -0.245
275.364	 -0.475	 -0.245
275.368	 -0.465	 -0.240
275.372	 -0.445	 -0.250
275.376	 -0.410	 -0.265
275.380	 -0.395	 -0.250
275.384	 -0.370	 -0.245
275.388	 -0.345	 -0.250
275.392	 -0.345	 -0.260
275.396	 -0.340	 -0.230
275.400	 -0.340	 -0.205
275.404	 -0.330	 -0.205
275.408	 -0.315	 -0.170
275.412	 -0.295	 -0.165
275.416	 -0.250	 -0.140
275.420	 -0.230	 -0.130
275.424	 -0.250	 -0.135
275.428	 -0.260	 -0.125
275.432	 -0.300	 -0.120
275.436	 -0.305	 -0.130
275.440	 -0.340	 -0.105
275.444	 -0.335	 -0.155
275.448	 -0.345	 -0.165
275.452	 -0.360	 -0.205
275.456	 -0.360	 -0.250
275.460	 -0.375	 -0.250
275.464	 -0.385	 -0.270
275.468	 -0.410	 -0.275
275.472	 -0.420	 -0.270
275.476	 -0.435	 -0.290
275.480	 -0.455	 -0.305
275.484	 -0.475	 -0.310
275.488	 -0.485	 -0.320
275.492	 -0.510	 -0.315
275.496	 -0.525	 -0.310
275.500	 -0.530	 -0.310
275.504	 -0.540	 -0.305
275.508	 -0.550	 -0.300
275.512	 -0.560	 -0.295
275.516	 -0.540	 -0.280
275.520	 -0.540	 -0.290
275.524	 -0.530	 -0.285
275.528	 -0.530	 -0.300
275.532	 -0.520	 -0.285
275.536	 -0.525	 -0.295
275.540	 -0.515	 -0.310
275.544	 -0.535	 -0.295
275.548	 -0.550	 -0.270
275.552	 -0.555	 -0.280
275.556	 -0.535	 -0.285
275.560	 -0.490	 -0.285
275.564	 -0.495	 -0.290
275.568	 -0.500	 -0.295
275.572	 -0.495	 -0.290
275.576	 -0.495	 -0.255
275.580	 -0.475	 -0.285
275.584	 -0.450	 -0.285
275.588	 -0.430	 -0.275
275.592	 -0.350	 -0.285
275.596	 -0.230	 -0.280
275.600	 -0.070	 -0.285
275.604	  0.095	 -0.295
275.608	  0.310	 -0.295
275.612	  0.470	 -0.320
275.616	  0.550	 -0.270
275.620	  0.570	 -0.235
275.624	  0.605	 -0.340
275.628	  0.580	 -0.765
275.632	  0.505	 -1.405
275.636	  0.430	 -2.045
275.640	  0.360	 -2.685
275.644	  0.315	 -3.280
275.648	  0.305	 -3.495
275.652	  0.335	 -3.570
275.656	  0.345	 -3.590
275.660	  0.320	 -3.640
275.664	  0.270	 -3.655
275.668	  0.165	 -3.590
275.672	  0.080	 -3.475
275.676	  0.060	 -3.285
275.680	  0.135	 -3.070
275.684	  0.255	 -2.900
275.688	  0.310	 -2.790
275.692	  0.275	 -2.665
275.696	  0.110	 -2.465
275.700	 -0.110	 -2.165
275.704	 -0.295	 -1.800
275.708	 -0.385	 -1.410
275.712	 -0.390	 -1.135
275.716	 -0.375	 -0.915
275.720	 -0.375	 -0.740
275.724	 -0.455	 -0.585
275.728	 -0.540	 -0.390
275.732	 -0.585	 -0.175
275.736	 -0.585	 -0.030
275.740	 -0.565	  0.075
275.744	 -0.550	  0.150
275.748	 -0.535	  0.155
275.752	 -0.540	  0.135
275.756	 -0.540	  0.145
275.760	 -0.540	  0.170
275.764	 -0.560	  0.175
275.768	 -0.535	  0.210
275.772	 -0.550	  0.210
275.776	 -0.560	  0.200
275.780	 -0.540	  0.220
275.784	 -0.540	  0.220
275.788	 -0.535	  0.235
